Year	Commodity	Volume	County	State	Product
2004		0		NM	Other biomass (Kwh)
2005		5		NM	Other biomass (Kwh)
2006		22		NM	Other biomass (Kwh)
2007		16		NM	Other biomass (Kwh)
2008		19		NM	Other biomass (Kwh)
2009		34		NM	Other biomass (Kwh)
2010		14		NM	Other biomass (Kwh)
2011		9		NM	Other biomass (Kwh)
2012		14		NM	Other biomass (Kwh)
2013		19		NM	Other biomass (Kwh)
2004		450		UT	Conventional Hydroelectric (Kwh)
2005		784		UT	Conventional Hydroelectric (Kwh)
2006		747		UT	Conventional Hydroelectric (Kwh)
2007		539		UT	Conventional Hydroelectric (Kwh)
2008		668		UT	Conventional Hydroelectric (Kwh)
2009		835		UT	Conventional Hydroelectric (Kwh)
2010		696		UT	Conventional Hydroelectric (Kwh)
2011		1230		UT	Conventional Hydroelectric (Kwh)
2012		748		UT	Conventional Hydroelectric (Kwh)
2013		505		UT	Conventional Hydroelectric (Kwh)
2004		199		UT	All Other Renewables (Kwh)
2005		189		UT	All Other Renewables (Kwh)
2006		205		UT	All Other Renewables (Kwh)
2007		195		UT	All Other Renewables (Kwh)
2008		302		UT	All Other Renewables (Kwh)
2009		487		UT	All Other Renewables (Kwh)
2010		781		UT	All Other Renewables (Kwh)
2011		961		UT	All Other Renewables (Kwh)
2012		1100		UT	All Other Renewables (Kwh)
2013		932		UT	All Other Renewables (Kwh)
2008		24		UT	Wind (Kwh)
2009		160		UT	Wind (Kwh)
2010		448		UT	Wind (Kwh)
2011		573		UT	Wind (Kwh)
2012		704		UT	Wind (Kwh)
2013		540		UT	Wind (Kwh)
2012		2		UT	Solar (Kwh)
2013		2		UT	Solar (Kwh)
2004		195		UT	Geothermal (Kwh)
2005		185		UT	Geothermal (Kwh)
2006		191		UT	Geothermal (Kwh)
2007		164		UT	Geothermal (Kwh)
2008		254		UT	Geothermal (Kwh)
2009		279		UT	Geothermal (Kwh)
2010		277		UT	Geothermal (Kwh)
2011		330		UT	Geothermal (Kwh)
2012		335		UT	Geothermal (Kwh)
2013		319		UT	Geothermal (Kwh)
2004		4		UT	Biomass (total) (Kwh)
2005		4		UT	Biomass (total) (Kwh)
2006		15		UT	Biomass (total) (Kwh)
2007		31		UT	Biomass (total) (Kwh)
2008		24		UT	Biomass (total) (Kwh)
2009		48		UT	Biomass (total) (Kwh)
2010		56		UT	Biomass (total) (Kwh)
2011		58		UT	Biomass (total) (Kwh)
2012		60		UT	Biomass (total) (Kwh)
2013		71		UT	Biomass (total) (Kwh)
2004		4		UT	Other biomass (Kwh)
2005		4		UT	Other biomass (Kwh)
2006		15		UT	Other biomass (Kwh)
2007		31		UT	Other biomass (Kwh)
2008		24		UT	Other biomass (Kwh)
2009		48		UT	Other biomass (Kwh)
2010		56		UT	Other biomass (Kwh)
2011		58		UT	Other biomass (Kwh)
2012		60		UT	Other biomass (Kwh)
2013		71		UT	Other biomass (Kwh)
2004		593		WY	Conventional Hydroelectric (Kwh)
2005		808		WY	Conventional Hydroelectric (Kwh)
2006		843		WY	Conventional Hydroelectric (Kwh)
2007		729		WY	Conventional Hydroelectric (Kwh)
2008		835		WY	Conventional Hydroelectric (Kwh)
2009		967		WY	Conventional Hydroelectric (Kwh)
2010		1024		WY	Conventional Hydroelectric (Kwh)
2011		1224		WY	Conventional Hydroelectric (Kwh)
2012		893		WY	Conventional Hydroelectric (Kwh)
2013		711		WY	Conventional Hydroelectric (Kwh)
2004		617		WY	All Other Renewables (Kwh)
2005		717		WY	All Other Renewables (Kwh)
2006		759		WY	All Other Renewables (Kwh)
2007		755		WY	All Other Renewables (Kwh)
2008		963		WY	All Other Renewables (Kwh)
2009		2226		WY	All Other Renewables (Kwh)
2010		3247		WY	All Other Renewables (Kwh)
2011		4612		WY	All Other Renewables (Kwh)
2012		4369		WY	All Other Renewables (Kwh)
2013		4433		WY	All Other Renewables (Kwh)
2004		617		WY	Wind (Kwh)
2005		717		WY	Wind (Kwh)
2006		759		WY	Wind (Kwh)
2007		755		WY	Wind (Kwh)
2008		963		WY	Wind (Kwh)
2009		2226		WY	Wind (Kwh)
2010		3247		WY	Wind (Kwh)
2011		4612		WY	Wind (Kwh)
2012		4369		WY	Wind (Kwh)
2013		4433		WY	Wind (Kwh)
2004		34141		CA	Conventional Hydroelectric (Kwh)
2005		39632		CA	Conventional Hydroelectric (Kwh)
2006		48047		CA	Conventional Hydroelectric (Kwh)
2007		27328		CA	Conventional Hydroelectric (Kwh)
2008		24128		CA	Conventional Hydroelectric (Kwh)
2009		27888		CA	Conventional Hydroelectric (Kwh)
2010		33431		CA	Conventional Hydroelectric (Kwh)
2011		42557		CA	Conventional Hydroelectric (Kwh)
2012		26837		CA	Conventional Hydroelectric (Kwh)
2013		23755		CA	Conventional Hydroelectric (Kwh)
2004		23971		CA	All Other Renewables (Kwh)
2005		23654		CA	All Other Renewables (Kwh)
2006		23915		CA	All Other Renewables (Kwh)
2007		24845		CA	All Other Renewables (Kwh)
2008		24784		CA	All Other Renewables (Kwh)
2009		25540		CA	All Other Renewables (Kwh)
2010		25450		CA	All Other Renewables (Kwh)
2011		27222		CA	All Other Renewables (Kwh)
2012		29967		CA	All Other Renewables (Kwh)
2013		35578		CA	All Other Renewables (Kwh)
2004		4306		CA	Wind (Kwh)
2005		4262		CA	Wind (Kwh)
2006		4883		CA	Wind (Kwh)
2007		5585		CA	Wind (Kwh)
2008		5385		CA	Wind (Kwh)
2009		5840		CA	Wind (Kwh)
2010		6079		CA	Wind (Kwh)
2011		7752		CA	Wind (Kwh)
2012		9754		CA	Wind (Kwh)
2013		12822		CA	Wind (Kwh)
2004		571		CA	Solar (Kwh)
2005		537		CA	Solar (Kwh)
2006		495		CA	Solar (Kwh)
2007		557		CA	Solar (Kwh)
2008		670		CA	Solar (Kwh)
2009		647		CA	Solar (Kwh)
2010		769		CA	Solar (Kwh)
2011		889		CA	Solar (Kwh)
2012		1382		CA	Solar (Kwh)
2013		3814		CA	Solar (Kwh)
2004		13105		CA	Geothermal (Kwh)
2005		13023		CA	Geothermal (Kwh)
2006		12821		CA	Geothermal (Kwh)
2007		12991		CA	Geothermal (Kwh)
2008		12883		CA	Geothermal (Kwh)
2009		12853		CA	Geothermal (Kwh)
2010		12600		CA	Geothermal (Kwh)
2011		12552		CA	Geothermal (Kwh)
2012		12519		CA	Geothermal (Kwh)
2013		12307		CA	Geothermal (Kwh)
2004		5989		CA	Biomass (total) (Kwh)
2005		5833		CA	Biomass (total) (Kwh)
2006		5717		CA	Biomass (total) (Kwh)
2007		5713		CA	Biomass (total) (Kwh)
2008		5846		CA	Biomass (total) (Kwh)
2009		6200		CA	Biomass (total) (Kwh)
2010		6002		CA	Biomass (total) (Kwh)
2011		6029		CA	Biomass (total) (Kwh)
2012		6311		CA	Biomass (total) (Kwh)
2013		6635		CA	Biomass (total) (Kwh)
2004		3827		CA	Wood and wood-derived fuels (Kwh)
2005		3609		CA	Wood and wood-derived fuels (Kwh)
2006		3422		CA	Wood and wood-derived fuels (Kwh)
2007		3407		CA	Wood and wood-derived fuels (Kwh)
2008		3484		CA	Wood and wood-derived fuels (Kwh)
2009		3732		CA	Wood and wood-derived fuels (Kwh)
2010		3551		CA	Wood and wood-derived fuels (Kwh)
2011		3445		CA	Wood and wood-derived fuels (Kwh)
2012		3798		CA	Wood and wood-derived fuels (Kwh)
2013		3792		CA	Wood and wood-derived fuels (Kwh)
2004		2162		CA	Other biomass (Kwh)
2005		2224		CA	Other biomass (Kwh)
2006		2294		CA	Other biomass (Kwh)
2007		2305		CA	Other biomass (Kwh)
2008		2362		CA	Other biomass (Kwh)
2009		2468		CA	Other biomass (Kwh)
2010		2451		CA	Other biomass (Kwh)
2011		2585		CA	Other biomass (Kwh)
2012		2514		CA	Other biomass (Kwh)
2013		2843		CA	Other biomass (Kwh)
2004		33081		OR	Conventional Hydroelectric (Kwh)
2005		30948		OR	Conventional Hydroelectric (Kwh)
2006		37850		OR	Conventional Hydroelectric (Kwh)
2007		33587		OR	Conventional Hydroelectric (Kwh)
2008		33805		OR	Conventional Hydroelectric (Kwh)
2009		33034		OR	Conventional Hydroelectric (Kwh)
2010		30542		OR	Conventional Hydroelectric (Kwh)
2011		42315		OR	Conventional Hydroelectric (Kwh)
2012		39410		OR	Conventional Hydroelectric (Kwh)
2013		33098		OR	Conventional Hydroelectric (Kwh)
2004		1115		OR	All Other Renewables (Kwh)
2005		1601		OR	All Other Renewables (Kwh)
2006		1829		OR	All Other Renewables (Kwh)
2007		2228		OR	All Other Renewables (Kwh)
2008		3423		OR	All Other Renewables (Kwh)
2009		4272		OR	All Other Renewables (Kwh)
2010		4757		OR	All Other Renewables (Kwh)
2011		5490		OR	All Other Renewables (Kwh)
2012		7207		OR	All Other Renewables (Kwh)
2013		8635		OR	All Other Renewables (Kwh)
2004		619		OR	Wind (Kwh)
2005		734		OR	Wind (Kwh)
2006		931		OR	Wind (Kwh)
2007		1247		OR	Wind (Kwh)
2008		2575		OR	Wind (Kwh)
2009		3470		OR	Wind (Kwh)
2010		3920		OR	Wind (Kwh)
2011		4775		OR	Wind (Kwh)
2012		6343		OR	Wind (Kwh)
2013		7456		OR	Wind (Kwh)
2011		0		OR	Solar (Kwh)
2012		6		OR	Solar (Kwh)
2013		20		OR	Solar (Kwh)
2012		26		OR	Geothermal (Kwh)
2013		165		OR	Geothermal (Kwh)
2004		496		OR	Biomass (total) (Kwh)
2005		866		OR	Biomass (total) (Kwh)
2006		898		OR	Biomass (total) (Kwh)
2007		981		OR	Biomass (total) (Kwh)
2008		848		OR	Biomass (total) (Kwh)
2009		803		OR	Biomass (total) (Kwh)
2010		837		OR	Biomass (total) (Kwh)
2011		714		OR	Biomass (total) (Kwh)
2012		832		OR	Biomass (total) (Kwh)
2013		994		OR	Biomass (total) (Kwh)
2004		410		OR	Wood and wood-derived fuels (Kwh)
2005		768		OR	Wood and wood-derived fuels (Kwh)
2006		799		OR	Wood and wood-derived fuels (Kwh)
2007		843		OR	Wood and wood-derived fuels (Kwh)
2008		717		OR	Wood and wood-derived fuels (Kwh)
2009		674		OR	Wood and wood-derived fuels (Kwh)
2010		632		OR	Wood and wood-derived fuels (Kwh)
2011		492		OR	Wood and wood-derived fuels (Kwh)
2012		600		OR	Wood and wood-derived fuels (Kwh)
2013		700		OR	Wood and wood-derived fuels (Kwh)
2004		86		OR	Other biomass (Kwh)
2005		98		OR	Other biomass (Kwh)
2006		99		OR	Other biomass (Kwh)
2007		139		OR	Other biomass (Kwh)
2008		131		OR	Other biomass (Kwh)
2009		128		OR	Other biomass (Kwh)
2010		205		OR	Other biomass (Kwh)
2011		222		OR	Other biomass (Kwh)
2012		232		OR	Other biomass (Kwh)
2013		294		OR	Other biomass (Kwh)
2004		71576		WA	Conventional Hydroelectric (Kwh)
2005		72075		WA	Conventional Hydroelectric (Kwh)
2006		82008		WA	Conventional Hydroelectric (Kwh)
2007		78829		WA	Conventional Hydroelectric (Kwh)
2008		77637		WA	Conventional Hydroelectric (Kwh)
2009		72933		WA	Conventional Hydroelectric (Kwh)
2010		68288		WA	Conventional Hydroelectric (Kwh)
2011		91818		WA	Conventional Hydroelectric (Kwh)
2012		89464		WA	Conventional Hydroelectric (Kwh)
2013		78155		WA	Conventional Hydroelectric (Kwh)
2004		2311		WA	All Other Renewables (Kwh)
2005		2114		WA	All Other Renewables (Kwh)
2006		2503		WA	All Other Renewables (Kwh)
2007		3731		WA	All Other Renewables (Kwh)
2008		4938		WA	All Other Renewables (Kwh)
2009		5045		WA	All Other Renewables (Kwh)
2010		6617		WA	All Other Renewables (Kwh)
2011		8014		WA	All Other Renewables (Kwh)
2012		8214		WA	All Other Renewables (Kwh)
2013		8822		WA	All Other Renewables (Kwh)
2004		737		WA	Wind (Kwh)
2005		498		WA	Wind (Kwh)
2006		1038		WA	Wind (Kwh)
2007		2438		WA	Wind (Kwh)
2008		3657		WA	Wind (Kwh)
2009		3572		WA	Wind (Kwh)
2010		4745		WA	Wind (Kwh)
2011		6262		WA	Wind (Kwh)
2012		6600		WA	Wind (Kwh)
2013		7004		WA	Wind (Kwh)
2008		0		WA	Solar (Kwh)
2009		0		WA	Solar (Kwh)
2010		0		WA	Solar (Kwh)
2011		1		WA	Solar (Kwh)
2012		1		WA	Solar (Kwh)
2013		1		WA	Solar (Kwh)
2004		1575		WA	Biomass (total) (Kwh)
2005		1615		WA	Biomass (total) (Kwh)
2006		1465		WA	Biomass (total) (Kwh)
2007		1293		WA	Biomass (total) (Kwh)
2008		1281		WA	Biomass (total) (Kwh)
2009		1472		WA	Biomass (total) (Kwh)
2010		1872		WA	Biomass (total) (Kwh)
2011		1751		WA	Biomass (total) (Kwh)
2012		1614		WA	Biomass (total) (Kwh)
2013		1817		WA	Biomass (total) (Kwh)
2004		1389		WA	Wood and wood-derived fuels (Kwh)
2005		1425		WA	Wood and wood-derived fuels (Kwh)
2006		1281		WA	Wood and wood-derived fuels (Kwh)
2007		1116		WA	Wood and wood-derived fuels (Kwh)
2008		1113		WA	Wood and wood-derived fuels (Kwh)
2009		1305		WA	Wood and wood-derived fuels (Kwh)
2010		1676		WA	Wood and wood-derived fuels (Kwh)
2011		1582		WA	Wood and wood-derived fuels (Kwh)
2012		1375		WA	Wood and wood-derived fuels (Kwh)
2013		1533		WA	Wood and wood-derived fuels (Kwh)
2004		185		WA	Other biomass (Kwh)
2005		190		WA	Other biomass (Kwh)
2006		184		WA	Other biomass (Kwh)
2007		176		WA	Other biomass (Kwh)
2008		168		WA	Other biomass (Kwh)
2009		167		WA	Other biomass (Kwh)
2010		196		WA	Other biomass (Kwh)
2011		169		WA	Other biomass (Kwh)
2012		239		WA	Other biomass (Kwh)
2013		284		WA	Other biomass (Kwh)
2004		1498		AK	Conventional Hydroelectric (Kwh)
2005		1464		AK	Conventional Hydroelectric (Kwh)
2006		1224		AK	Conventional Hydroelectric (Kwh)
2007		1291		AK	Conventional Hydroelectric (Kwh)
2008		1172		AK	Conventional Hydroelectric (Kwh)
2009		1324		AK	Conventional Hydroelectric (Kwh)
2010		1433		AK	Conventional Hydroelectric (Kwh)
2011		1345		AK	Conventional Hydroelectric (Kwh)
2012		1575		AK	Conventional Hydroelectric (Kwh)
2013		1435		AK	Conventional Hydroelectric (Kwh)
2004		9		AK	All Other Renewables (Kwh)
2005		6		AK	All Other Renewables (Kwh)
2006		7		AK	All Other Renewables (Kwh)
2007		11		AK	All Other Renewables (Kwh)
2008		5		AK	All Other Renewables (Kwh)
2009		14		AK	All Other Renewables (Kwh)
2010		19		AK	All Other Renewables (Kwh)
2011		16		AK	All Other Renewables (Kwh)
2012		40		AK	All Other Renewables (Kwh)
2013		197		AK	All Other Renewables (Kwh)
2005		1		AK	Wind (Kwh)
2006		1		AK	Wind (Kwh)
2007		1		AK	Wind (Kwh)
2008		0		AK	Wind (Kwh)
2009		7		AK	Wind (Kwh)
2010		13		AK	Wind (Kwh)
2011		12		AK	Wind (Kwh)
2012		37		AK	Wind (Kwh)
2013		145		AK	Wind (Kwh)
2004		9		AK	Biomass (total) (Kwh)
2005		5		AK	Biomass (total) (Kwh)
2006		7		AK	Biomass (total) (Kwh)
2007		10		AK	Biomass (total) (Kwh)
2008		5		AK	Biomass (total) (Kwh)
2009		7		AK	Biomass (total) (Kwh)
2010		6		AK	Biomass (total) (Kwh)
2011		3		AK	Biomass (total) (Kwh)
2012		3		AK	Biomass (total) (Kwh)
2013		52		AK	Biomass (total) (Kwh)
2004		0		AK	Wood and wood-derived fuels (Kwh)
2005		0		AK	Wood and wood-derived fuels (Kwh)
2006		1		AK	Wood and wood-derived fuels (Kwh)
2007		0		AK	Wood and wood-derived fuels (Kwh)
2008		0		AK	Wood and wood-derived fuels (Kwh)
2013		0		AK	Wood and wood-derived fuels (Kwh)
2004		9		AK	Other biomass (Kwh)
2005		5		AK	Other biomass (Kwh)
2006		6		AK	Other biomass (Kwh)
2007		10		AK	Other biomass (Kwh)
2008		5		AK	Other biomass (Kwh)
2009		7		AK	Other biomass (Kwh)
2010		6		AK	Other biomass (Kwh)
2011		3		AK	Other biomass (Kwh)
2012		3		AK	Other biomass (Kwh)
2013		52		AK	Other biomass (Kwh)
2004		94		HI	Conventional Hydroelectric (Kwh)
2005		96		HI	Conventional Hydroelectric (Kwh)
2006		120		HI	Conventional Hydroelectric (Kwh)
2007		92		HI	Conventional Hydroelectric (Kwh)
2008		84		HI	Conventional Hydroelectric (Kwh)
2009		113		HI	Conventional Hydroelectric (Kwh)
2010		70		HI	Conventional Hydroelectric (Kwh)
2011		93		HI	Conventional Hydroelectric (Kwh)
2012		115		HI	Conventional Hydroelectric (Kwh)
2013		78		HI	Conventional Hydroelectric (Kwh)
2004		550		HI	All Other Renewables (Kwh)
2005		538		HI	All Other Renewables (Kwh)
2006		618		HI	All Other Renewables (Kwh)
2007		753		HI	All Other Renewables (Kwh)
2008		777		HI	All Other Renewables (Kwh)
2009		705		HI	All Other Renewables (Kwh)
2010		747		HI	All Other Renewables (Kwh)
2011		881		HI	All Other Renewables (Kwh)
2012		925		HI	All Other Renewables (Kwh)
2013		1127		HI	All Other Renewables (Kwh)
2004		7		HI	Wind (Kwh)
2005		7		HI	Wind (Kwh)
2006		80		HI	Wind (Kwh)
2007		238		HI	Wind (Kwh)
2008		240		HI	Wind (Kwh)
2009		251		HI	Wind (Kwh)
2010		261		HI	Wind (Kwh)
2011		341		HI	Wind (Kwh)
2012		378		HI	Wind (Kwh)
2013		503		HI	Wind (Kwh)
2008		0		HI	Solar (Kwh)
2009		1		HI	Solar (Kwh)
2010		2		HI	Solar (Kwh)
2011		4		HI	Solar (Kwh)
2012		5		HI	Solar (Kwh)
2013		19		HI	Solar (Kwh)
2004		213		HI	Geothermal (Kwh)
2005		222		HI	Geothermal (Kwh)
2006		212		HI	Geothermal (Kwh)
2007		230		HI	Geothermal (Kwh)
2008		234		HI	Geothermal (Kwh)
2009		168		HI	Geothermal (Kwh)
2010		201		HI	Geothermal (Kwh)
2011		224		HI	Geothermal (Kwh)
2012		261		HI	Geothermal (Kwh)
2013		275		HI	Geothermal (Kwh)
2004		329		HI	Biomass (total) (Kwh)
2005		310		HI	Biomass (total) (Kwh)
2006		326		HI	Biomass (total) (Kwh)
2007		285		HI	Biomass (total) (Kwh)
2008		302		HI	Biomass (total) (Kwh)
2009		284		HI	Biomass (total) (Kwh)
2010		283		HI	Biomass (total) (Kwh)
2011		313		HI	Biomass (total) (Kwh)
2012		281		HI	Biomass (total) (Kwh)
2013		329		HI	Biomass (total) (Kwh)
2010		0		HI	Wood and wood-derived fuels (Kwh)
2011		0		HI	Wood and wood-derived fuels (Kwh)
2012		0		HI	Wood and wood-derived fuels (Kwh)
2013		0		HI	Wood and wood-derived fuels (Kwh)
2004		329		HI	Other biomass (Kwh)
2005		310		HI	Other biomass (Kwh)
2006		326		HI	Other biomass (Kwh)
2007		285		HI	Other biomass (Kwh)
2008		302		HI	Other biomass (Kwh)
2009		284		HI	Other biomass (Kwh)
2010		283		HI	Other biomass (Kwh)
2011		313		HI	Other biomass (Kwh)
2012		281		HI	Other biomass (Kwh)
2013		329		HI	Other biomass (Kwh)
2004		2736		CT	All Renewables (Kwh)
2005		2737		CT	All Renewables (Kwh)
2006		2834		CT	All Renewables (Kwh)
2007		2553		CT	All Renewables (Kwh)
2008		2758		CT	All Renewables (Kwh)
2009		2787		CT	All Renewables (Kwh)
2010		2610		CT	All Renewables (Kwh)
2011		2547		CT	All Renewables (Kwh)
2012		2313		CT	All Renewables (Kwh)
2013		2358		CT	All Renewables (Kwh)
2004		14224		ME	All Renewables (Kwh)
2005		16295		ME	All Renewables (Kwh)
2006		16182		ME	All Renewables (Kwh)
2007		16260		ME	All Renewables (Kwh)
2008		16500		ME	All Renewables (Kwh)
2009		15729		ME	All Renewables (Kwh)
2010		15768		ME	All Renewables (Kwh)
2011		16757		ME	All Renewables (Kwh)
2012		15143		ME	All Renewables (Kwh)
2013		17192		ME	All Renewables (Kwh)
2004		4688		MA	All Renewables (Kwh)
2005		4816		MA	All Renewables (Kwh)
2006		5350		MA	All Renewables (Kwh)
2007		4517		MA	All Renewables (Kwh)
2008		4919		MA	All Renewables (Kwh)
2009		4882		MA	All Renewables (Kwh)
2010		4794		MA	All Renewables (Kwh)
2011		4702		MA	All Renewables (Kwh)
2012		6323		MA	All Renewables (Kwh)
2013		5026		MA	All Renewables (Kwh)
2004		3965		NH	All Renewables (Kwh)
2005		4625		NH	All Renewables (Kwh)
2006		3767		NH	All Renewables (Kwh)
2007		4634		NH	All Renewables (Kwh)
2008		5148		NH	All Renewables (Kwh)
2009		5210		NH	All Renewables (Kwh)
2010		5100		NH	All Renewables (Kwh)
2011		4812		NH	All Renewables (Kwh)
2012		5224		NH	All Renewables (Kwh)
2013		6123		NH	All Renewables (Kwh)
2004		311		RI	All Renewables (Kwh)
2005		7		RI	All Renewables (Kwh)
2006		453		RI	All Renewables (Kwh)
2007		469		RI	All Renewables (Kwh)
2008		479		RI	All Renewables (Kwh)
2009		440		RI	All Renewables (Kwh)
2010		421		RI	All Renewables (Kwh)
2011		394		RI	All Renewables (Kwh)
2012		309		RI	All Renewables (Kwh)
2013		158		RI	All Renewables (Kwh)
2004		2388		VT	All Renewables (Kwh)
2005		2464		VT	All Renewables (Kwh)
2006		2858		VT	All Renewables (Kwh)
2007		2028		VT	All Renewables (Kwh)
2008		2758		VT	All Renewables (Kwh)
2009		2761		VT	All Renewables (Kwh)
2010		2779		VT	All Renewables (Kwh)
2011		2688		VT	All Renewables (Kwh)
2012		2393		VT	All Renewables (Kwh)
2013		3267		VT	All Renewables (Kwh)
2004		2456		NJ	All Renewables (Kwh)
2005		2656		NJ	All Renewables (Kwh)
2006		2770		NJ	All Renewables (Kwh)
2007		2531		NJ	All Renewables (Kwh)
2008		2719		NJ	All Renewables (Kwh)
2009		2880		NJ	All Renewables (Kwh)
2010		2534		NJ	All Renewables (Kwh)
2011		2812		NJ	All Renewables (Kwh)
2012		3538		NJ	All Renewables (Kwh)
2013		3911		NJ	All Renewables (Kwh)
2004		29608		NY	All Renewables (Kwh)
2005		31645		NY	All Renewables (Kwh)
2006		34479		NY	All Renewables (Kwh)
2007		32744		NY	All Renewables (Kwh)
2008		35429		NY	All Renewables (Kwh)
2009		38750		NY	All Renewables (Kwh)
2010		37319		NY	All Renewables (Kwh)
2011		39849		NY	All Renewables (Kwh)
2012		37185		NY	All Renewables (Kwh)
2013		39031		NY	All Renewables (Kwh)
2004		9675		PA	All Renewables (Kwh)
2005		8935		PA	All Renewables (Kwh)
2006		9902		PA	All Renewables (Kwh)
2007		9405		PA	All Renewables (Kwh)
2008		10230		PA	All Renewables (Kwh)
2009		11661		PA	All Renewables (Kwh)
2010		13205		PA	All Renewables (Kwh)
2011		13695		PA	All Renewables (Kwh)
2012		13459		PA	All Renewables (Kwh)
2013		16372		PA	All Renewables (Kwh)
2004		2542		IL	All Renewables (Kwh)
2005		2337		IL	All Renewables (Kwh)
2006		2465		IL	All Renewables (Kwh)
2007		3343		IL	All Renewables (Kwh)
2008		6907		IL	All Renewables (Kwh)
2009		7906		IL	All Renewables (Kwh)
2010		11065		IL	All Renewables (Kwh)
2011		14509		IL	All Renewables (Kwh)
2012		17472		IL	All Renewables (Kwh)
2013		21298		IL	All Renewables (Kwh)
2004		855		IN	All Renewables (Kwh)
2005		642		IN	All Renewables (Kwh)
2006		1150		IN	All Renewables (Kwh)
2007		1143		IN	All Renewables (Kwh)
2008		1732		IN	All Renewables (Kwh)
2009		4218		IN	All Renewables (Kwh)
2010		7258		IN	All Renewables (Kwh)
2011		7987		IN	All Renewables (Kwh)
2012		NaN		IN	All Renewables (Kwh)
2013		8539		IN	All Renewables (Kwh)
2004		9214		MI	All Renewables (Kwh)
2005		8943		MI	All Renewables (Kwh)
2006		8846		MI	All Renewables (Kwh)
2007		8518		MI	All Renewables (Kwh)
2008		8996		MI	All Renewables (Kwh)
2009		8941		MI	All Renewables (Kwh)
2010		9387		MI	All Renewables (Kwh)
2011		9787		MI	All Renewables (Kwh)
2012		11440		MI	All Renewables (Kwh)
2013		15163		MI	All Renewables (Kwh)
2004		2014		OH	All Renewables (Kwh)
2005		1840		OH	All Renewables (Kwh)
2006		1993		OH	All Renewables (Kwh)
2007		1700		OH	All Renewables (Kwh)
2008		2240		OH	All Renewables (Kwh)
2009		2414		OH	All Renewables (Kwh)
2010		2505		OH	All Renewables (Kwh)
2011		2977		OH	All Renewables (Kwh)
2012		4609		OH	All Renewables (Kwh)
2013		5384		OH	All Renewables (Kwh)
2004		5219		WI	All Renewables (Kwh)
2005		5193		WI	All Renewables (Kwh)
2006		5374		WI	All Renewables (Kwh)
2007		5395		WI	All Renewables (Kwh)
2008		6391		WI	All Renewables (Kwh)
2009		7362		WI	All Renewables (Kwh)
2010		8445		WI	All Renewables (Kwh)
2011		9254		WI	All Renewables (Kwh)
2012		9635		WI	All Renewables (Kwh)
2013		9997		WI	All Renewables (Kwh)
2004		3364		IA	All Renewables (Kwh)
2005		4605		IA	All Renewables (Kwh)
2006		5956		IA	All Renewables (Kwh)
2007		6929		IA	All Renewables (Kwh)
2008		9488		IA	All Renewables (Kwh)
2009		16317		IA	All Renewables (Kwh)
2010		19858		IA	All Renewables (Kwh)
2011		22826		IA	All Renewables (Kwh)
2012		29283		IA	All Renewables (Kwh)
2013		32362		IA	All Renewables (Kwh)
2004		731		KS	All Renewables (Kwh)
2005		863		KS	All Renewables (Kwh)
2006		1994		KS	All Renewables (Kwh)
2007		2317		KS	All Renewables (Kwh)
2008		3529		KS	All Renewables (Kwh)
2009		5739		KS	All Renewables (Kwh)
2010		6985		KS	All Renewables (Kwh)
2011		7632		KS	All Renewables (Kwh)
2012		10572		KS	All Renewables (Kwh)
2013		19055		KS	All Renewables (Kwh)
2004		5316		MN	All Renewables (Kwh)
2005		7148		MN	All Renewables (Kwh)
2006		7694		MN	All Renewables (Kwh)
2007		9813		MN	All Renewables (Kwh)
2008		13925		MN	All Renewables (Kwh)
2009		15966		MN	All Renewables (Kwh)
2010		15968		MN	All Renewables (Kwh)
2011		19238		MN	All Renewables (Kwh)
2012		21306		MN	All Renewables (Kwh)
2013		21864		MN	All Renewables (Kwh)
2004		1509		MO	All Renewables (Kwh)
2005		1186		MO	All Renewables (Kwh)
2006		271		MO	All Renewables (Kwh)
2007		1291		MO	All Renewables (Kwh)
2008		2582		MO	All Renewables (Kwh)
2009		3041		MO	All Renewables (Kwh)
2010		3576		MO	All Renewables (Kwh)
2011		3727		MO	All Renewables (Kwh)
2012		3366		MO	All Renewables (Kwh)
2013		3692		MO	All Renewables (Kwh)
2004		1109		NE	All Renewables (Kwh)
2005		1193		NE	All Renewables (Kwh)
2006		1571		NE	All Renewables (Kwh)
2007		964		NE	All Renewables (Kwh)
2008		957		NE	All Renewables (Kwh)
2009		1398		NE	All Renewables (Kwh)
2010		2373		NE	All Renewables (Kwh)
2011		3914		NE	All Renewables (Kwh)
2012		4014		NE	All Renewables (Kwh)
2013		4929		NE	All Renewables (Kwh)
2004		1993		ND	All Renewables (Kwh)
2005		1812		ND	All Renewables (Kwh)
2006		2271		ND	All Renewables (Kwh)
2007		2588		ND	All Renewables (Kwh)
2008		4678		ND	All Renewables (Kwh)
2009		7506		ND	All Renewables (Kwh)
2010		10270		ND	All Renewables (Kwh)
2011		13081		ND	All Renewables (Kwh)
2012		13044		ND	All Renewables (Kwh)
2013		12905		ND	All Renewables (Kwh)
2004		3914		SD	All Renewables (Kwh)
2005		3391		SD	All Renewables (Kwh)
2006		3695		SD	All Renewables (Kwh)
2007		3217		SD	All Renewables (Kwh)
2008		3289		SD	All Renewables (Kwh)
2009		5292		SD	All Renewables (Kwh)
2010		7983		SD	All Renewables (Kwh)
